terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
c1c2,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,Ku,vv,N,NULL,NULL,3.0,NULL,7.0,NULL,9.0,NULL,31.0,NULL,31.0,NULL,31.0,NULL,31.0,NULL,2.0
c1c2,Ku,vv,snmin,NULL,NULL,-11.0,NULL,-10.0,NULL,-11.0,NULL,-14.0,NULL,-15.5,NULL,-15.0,NULL,-16.5,NULL,-16.5
c1c2,Ku,vv,snmax,NULL,NULL,0.5,NULL,-1.5,NULL,-4.5,NULL,-6.5,NULL,-3.5,NULL,-2.5,NULL,-1.5,NULL,-3.0
c1c2,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.0,NULL,24.0,NULL,24.0,NULL,21.0,NULL,NULL
c1c2,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-16.5,NULL,-17.0,NULL,-17.0,NULL,-18.5,NULL,NULL
c1c2,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-12.5,NULL,-9.0,NULL,-9.5,NULL,-12.0,NULL,NULL
c1c2,Ku,hh,N,NULL,NULL,3.0,NULL,7.0,NULL,7.0,NULL,31.0,NULL,31.0,NULL,31.0,NULL,31.0,NULL,2.0
c1c2,Ku,hh,snmin,NULL,NULL,-9.0,NULL,-10.0,NULL,-10.5,NULL,-13.0,NULL,-14.0,NULL,-12.5,NULL,-15.5,NULL,-13.0
c1c2,Ku,hh,snmax,NULL,NULL,1.5,NULL,-0.5,NULL,-4.5,NULL,-5.5,NULL,-6.0,NULL,-5.5,NULL,-5.5,NULL,-7.0
c1c2,S,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,S,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,X,vv,N,NULL,NULL,4.0,NULL,22.0,NULL,23.0,NULL,39.0,4.0,39.0,NULL,45.0,NULL,45.0,NULL,3.0
c1c2,X,vv,snmin,NULL,NULL,-10.5,NULL,-14.0,NULL,-16.5,NULL,-17.5,-7.0,-17.5,NULL,-18.0,NULL,-18.5,NULL,-18.5
c1c2,X,vv,snmax,NULL,NULL,-7.0,NULL,-3.0,NULL,-4.5,NULL,-6.0,-5.0,-5.5,NULL,-6.5,NULL,-6.5,NULL,-14.0
c1c2,X,hv,N,NULL,NULL,NULL,NULL,33.0,NULL,34.0,NULL,46.0,8.0,46.0,NULL,55.0,NULL,58.0,NULL,NULL
c1c2,X,hv,snmin,NULL,NULL,NULL,NULL,-23.0,NULL,-23.5,NULL,-24.5,-23.0,-23.5,NULL,-24.5,NULL,-25.5,NULL,NULL
c1c2,X,hv,snmax,NULL,NULL,NULL,NULL,-10.5,NULL,-11.0,NULL,-11.5,-16.5,-10.5,NULL,-10.0,NULL,-13.0,NULL,NULL
c1c2,X,hh,N,NULL,NULL,3.0,NULL,22.0,NULL,22.0,NULL,38.0,4.0,38.0,NULL,78.0,NULL,44.0,NULL,2.0
c1c2,X,hh,snmin,NULL,NULL,-10.0,NULL,-11.5,NULL,-12.5,NULL,-14.5,-6.0,-16.5,NULL,-16.0,NULL,-19.0,NULL,-16.0
c1c2,X,hh,snmax,NULL,NULL,-6.5,NULL,-2.5,NULL,-4.0,NULL,-5.5,-5.0,-6.5,NULL,-4.5,NULL,-4.5,NULL,-14.5
c1c2,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c2,C,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ka,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,L,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,Ku,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,S,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,X,vv,N,3.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,4.0,NULL,61.0,NULL,4.0,NULL,4.0,NULL,NULL
c3b,X,vv,snmin,-4.0,NULL,-4.5,NULL,-5.0,NULL,-7.5,NULL,-6.0,NULL,-10.0,NULL,-9.0,NULL,-12.0,NULL,NULL
c3b,X,vv,snmax,-2.5,NULL,-2.5,NULL,-3.5,NULL,-4.0,NULL,-3.5,NULL,-2.5,NULL,-2.5,NULL,-2.0,NULL,NULL
c3b,X,hv,N,2.0,NULL,4.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,59.0,NULL,2.0,NULL,2.0,NULL,NULL
c3b,X,hv,snmin,-9.0,NULL,-13.5,NULL,-14.0,NULL,-11.5,NULL,-12.5,NULL,-21.5,NULL,-16.0,NULL,-18.5,NULL,NULL
c3b,X,hv,snmax,-9.0,NULL,-9.5,NULL,-13.0,NULL,-9.5,NULL,-8.5,NULL,-6.5,NULL,-6.5,NULL,-4.5,NULL,NULL
c3b,X,hh,N,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,2.0,NULL,10.0,NULL,76.0,NULL,2.0,NULL,NULL
c3b,X,hh,snmin,-4.0,NULL,-4.5,NULL,-5.0,NULL,-6.5,NULL,-6.0,NULL,-6.5,NULL,-16.0,NULL,-11.0,NULL,NULL
c3b,X,hh,snmax,-4.0,NULL,-4.0,NULL,-4.5,NULL,-5.0,NULL,-3.5,NULL,-2.5,NULL,0.0,NULL,-2.0,NULL,NULL
c3b,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-17.5,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-11.0,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hh,N,NULL,NULL,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.0,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hh,snmin,NULL,NULL,-6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-13.5,NULL,NULL,NULL,NULL,NULL,NULL
c3b,C,hh,snmax,NULL,NULL,-0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.5,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ka,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,L,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,W,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,Ku,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,S,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c1c1,X,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,64.0,NULL,NULL,10.0,61.0,NULL,6.0,NULL,NULL,NULL,NULL
c1c1,X,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,-18.0,NULL,NULL,-17.0,-18.5,NULL,-18.5,NULL,NULL,NULL,NULL
c1c1,X,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,-4.0,NULL,NULL,-8.5,-8.5,NULL,-11.0,NULL,NULL,NULL,NULL
c1c1,X,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,65.0,NULL,NULL,11.0,62.0,NULL,6.0,NULL,NULL,NULL,NULL
c1c1,X,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,-26.0,NULL,NULL,-28.0,-31.5,NULL,-26.5,NULL,NULL,NULL,NULL
c1c1,X,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,-15.5,NULL,NULL,-19.0,-18.0,NULL,-21.5,NULL,NULL,NULL,NULL
c1c1,X,hh,N,NULL,NULL,NULL,NULL,NULL,NULL,67.0,NULL,NULL,11.0,62.0,NULL,6.0,NULL,NULL,NULL,NULL
c1c1,X,hh,snmin,NULL,NULL,NULL,NULL,NULL,NULL,-16.0,NULL,NULL,-14.0,-14.5,NULL,-13.5,NULL,NULL,NULL,NULL
c1c1,X,hh,snmax,NULL,NULL,NULL,NULL,NULL,NULL,-4.5,NULL,NULL,-7.5,-6.5,NULL,-10.5,NULL,NULL,NULL,NULL
c1c1,C,vv,N,NULL,NULL,NULL,NULL,NULL,NULL,59.0,NULL,NULL,10.0,60.0,NULL,6.0,NULL,NULL,NULL,NULL
c1c1,C,vv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,-21.5,NULL,NULL,-18.0,-19.5,NULL,-18.0,NULL,NULL,NULL,NULL
c1c1,C,vv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,-5.0,NULL,NULL,-10.5,-10.5,NULL,-13.0,NULL,NULL,NULL,NULL
c1c1,C,hv,N,NULL,NULL,NULL,NULL,NULL,NULL,66.0,NULL,NULL,11.0,62.0,NULL,6.0,NULL,NULL,NULL,NULL
c1c1,C,hv,snmin,NULL,NULL,NULL,NULL,NULL,NULL,-24.5,NULL,NULL,-24.5,-30.0,NULL,-27.0,NULL,NULL,NULL,NULL
c1c1,C,hv,snmax,NULL,NULL,NULL,NULL,NULL,NULL,-13.0,NULL,NULL,-18.5,-15.5,NULL,-20.0,NULL,NULL,NULL,NULL
