terrain_type,band,polarization,statistic,a_0,a_5,a_10,a_15,a_20,a_25,a_30,a_35,a_40,a_45,a_50,a_55,a_60,a_65,a_70,a_75,a_80
f,W,vv,N,18.0,23.0,22.0,9.0,27.0,16.0,19.0,18.0,54.0,23.0,24.0,24.0,33.0,25.0,18.0,21.0,4.0
f,W,vv,snmin,-1.0,-7.5,-9.5,-8.5,-8.0,-2.5,-9.5,-5.0,-9.5,-10.0,-14.0,-7.0,-12.5,-13.0,-10.0,-16.0,-13.5
f,W,vv,snmax,9.0,4.0,7.0,3.0,5.0,2.5,4.5,2.0,4.5,4.0,3.5,2.0,2.0,0.0,-1.0,2.0,-13.0
f,W,vv,countData,[1. 1. 0. 2. 2. 3. 0. 1. 1. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],[1. 1. 0. 2. 0. 1. 0. 0. 0. 2. 0. 0. 0. 0. 1. 1. 1. 2. 0. 4. 1. 1. 4. 1.],[1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 2. 1. 0. 0. 1. 4. 2. 0. 1. 1. 0. 3.
 0. 1. 0. 1. 1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 2. 2. 4. 3. 1. 0. 2. 0. 0. 1. 3. 2. 0. 1.
 2. 0. 1.],[1. 4. 5. 1. 0. 1. 2. 1. 0. 0. 1.],[1. 1. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 2. 1. 3. 1. 1. 0. 0. 1. 1. 0. 1.
 0. 1. 0. 1. 1.],[1. 2. 0. 3. 2. 1. 3. 1. 1. 0. 1. 0. 1. 1. 1.],[1. 0. 0. 2. 0. 1. 0. 0. 0. 1. 0. 2. 1. 4. 1. 3. 0. 0. 2. 2. 4. 3. 3. 2.
 5. 7. 6. 2. 2.],[1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 2. 0. 4. 1. 2. 2. 1. 1. 1. 1. 0. 0. 0.
 0. 0. 1. 0. 1.],[1. 0. 0. 1. 3. 2. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 4. 0. 0.
 2. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1.],[1. 0. 2. 1. 4. 1. 2. 1. 4. 1. 0. 1. 3. 2. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 2. 4. 2. 5. 1. 5. 0. 1. 1. 2. 1. 1. 0. 0.
 0. 0. 1. 2. 0. 1.],[1. 0. 1. 0. 2. 0. 0. 0. 0. 0. 3. 2. 3. 2. 3. 0. 2. 2. 1. 0. 0. 1. 1. 0.
 0. 0. 1.],[3. 2. 1. 1. 3. 0. 0. 0. 1. 0. 1. 2. 0. 0. 0. 0. 2. 2.],[1. 0. 1. 0. 0. 0. 2. 0. 2. 1. 2. 0. 2. 0. 1. 0. 5. 0. 0. 1. 1. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[2. 2.]
f,W,hv,N,5.0,5.0,7.0,1.0,6.0,4.0,4.0,7.0,35.0,12.0,3.0,13.0,10.0,12.0,9.0,16.0,NULL
f,W,hv,snmin,-3.5,-3.0,-6.5,-4.0,-5.0,-5.5,-5.0,-7.5,-7.0,-9.0,-1.0,-13.0,-11.0,-18.0,-12.0,-21.0,NULL
f,W,hv,snmax,6.0,-1.5,2.0,-4.0,2.0,-3.0,1.5,-3.5,1.0,-1.0,0.0,0.0,-1.0,-2.5,-3.0,-9.0,NULL
f,W,hv,countData,[2. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 2. 1. 1.],[1. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1.],[1.],[1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1.],[1. 0. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 1.],[1. 0. 0. 2. 1. 1. 0. 1. 1.],[1. 0. 1. 0. 2. 1. 0. 2. 1. 0. 1. 0. 3. 5. 8. 7. 3.],[1. 1. 1. 2. 0. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2.],[1. 0. 2.],[1. 0. 2. 0. 2. 0. 1. 0. 0. 0. 0. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 1.],[1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 2.],[1. 0. 0. 0. 0. 2. 1. 0. 1. 0. 1. 0. 1. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1.],[2. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 2. 1. 0. 1.],[1. 0. 0. 1. 2. 0. 3. 1. 1. 0. 2. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0.
 2.],NULL
f,W,hh,N,5.0,NULL,3.0,NULL,3.0,NULL,3.0,NULL,36.0,3.0,11.0,2.0,5.0,2.0,5.0,6.0,NULL
f,W,hh,snmin,-0.5,NULL,4.5,NULL,4.5,NULL,3.5,NULL,-8.5,-11.0,-14.0,-7.5,-7.5,-7.5,-9.0,-18.0,NULL
f,W,hh,snmax,9.0,NULL,6.5,NULL,7.5,NULL,4.5,NULL,4.5,7.0,4.5,-1.0,2.5,-2.5,0.0,-9.0,NULL
f,W,hh,countData,[1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],NULL,[1. 1. 0. 0. 1.],NULL,[1. 1. 0. 0. 0. 0. 1.],NULL,[1. 0. 2.],NULL,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 2. 5. 7.
 7. 3. 6.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 1. 3. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1.],[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 2.],NULL
f,Ku,vv,N,172.0,17.0,78.0,NULL,172.0,13.0,78.0,NULL,8.0,NULL,221.0,15.0,12.0,NULL,177.0,14.0,5.0
f,Ku,vv,snmin,1.0,-7.5,-9.5,NULL,-14.0,-14.0,-13.0,NULL,-13.5,NULL,-16.5,-15.5,-19.5,NULL,-22.5,-14.0,-24.0
f,Ku,vv,snmax,18.5,2.5,3.5,NULL,2.0,-1.0,2.5,NULL,-9.5,NULL,1.0,-4.5,-6.0,NULL,-4.0,-10.5,-14.5
f,Ku,vv,countData,[ 1.  0.  0.  5.  3.  6.  2.  4.  2.  5.  3.  2.  5.  5.  3. 12.  5.  9.
 11.  8.  9. 10. 12. 12.  4. 11.  5.  3.  1.  2.  3.  5.  0.  1.  0.  3.],[1. 0. 1. 1. 1. 0. 1. 0. 2. 0. 0. 0. 0. 0. 1. 1. 2. 0. 1. 3. 1. 1.],[1. 1. 0. 0. 1. 3. 1. 3. 1. 2. 5. 4. 4. 4. 3. 4. 7. 4. 2. 8. 0. 4. 0. 5.
 2. 7. 0. 2.],NULL,[ 1.  0.  0.  0.  0.  0.  1.  0.  5.  3.  2.  5.  4.  2.  4.  4.  6.  8.
  7. 10.  5.  9. 13. 16. 11. 15. 15.  9.  6.  7.  2.  1.  0.  1.],[1. 0. 0. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 2.
 1. 1. 1.],[4. 1. 1. 4. 2. 1. 1. 2. 0. 1. 0. 0. 4. 4. 9. 4. 2. 6. 4. 3. 2. 3. 1. 5.
 4. 5. 1. 2. 0. 1. 0. 0. 1.],NULL,[2. 2. 0. 1. 0. 2. 0. 0. 1.],NULL,[ 1.  1.  1.  0.  4.  1.  7.  7.  8.  5.  7. 13. 10. 16.  8. 25.  6.  3.
  8. 10. 13. 13. 17.  8.  6.  4.  3.  6.  3.  1.  2.  2.  1.  0.  0.  0.
  1.],[1. 1. 1. 2. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 2. 0. 2. 1. 0. 1. 1.],[2. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 2. 1. 0. 0. 0. 0. 2. 0. 0. 0.
 0. 0. 0. 2.],NULL,[ 1.  0.  0.  1.  0.  0.  1.  0.  1.  3.  0.  1.  2.  5.  3.  6.  5.  3.
  5. 23. 10. 12. 11.  7.  7. 10. 15. 14.  3.  6.  7.  5.  3.  1.  2.  3.
  0.  1.],[2. 2. 3. 1. 1. 2. 2. 1.],[1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
f,Ku,hv,N,171.0,12.0,72.0,NULL,173.0,13.0,75.0,NULL,85.0,NULL,303.0,15.0,9.0,NULL,163.0,90.0,2.0
f,Ku,hv,snmin,-8.0,-11.5,-11.0,NULL,-23.0,-16.5,-18.0,NULL,-19.0,NULL,-27.0,-18.5,-22.0,NULL,-30.0,-26.5,-23.5
f,Ku,hv,snmax,13.0,-2.5,0.0,NULL,0.0,-5.0,-3.0,NULL,-10.0,NULL,-5.5,-10.5,-15.0,NULL,-9.5,34.0,-22.0
f,Ku,hv,countData,[ 2.  0.  0.  2.  1.  2.  1.  4.  4.  4.  6.  4.  6.  8.  8. 14.  4.  5.
  5.  7.  5. 11.  4.  7.  6.  7.  5.  5.  7.  5.  3.  2.  2.  3.  1.  2.
  4.  2.  1.  0.  1.  0.  0.  1.],[1. 1. 0. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 3.],[1. 1. 2. 1. 3. 3. 1. 5. 7. 5. 5. 6. 2. 6. 3. 1. 5. 5. 2. 2. 2. 1. 3.],NULL,[ 1.  0.  0.  0.  0.  0.  1.  0.  0.  2.  0.  0.  4.  2.  1.  1.  0.  8.
  5.  3.  9. 10. 11. 10. 10.  6. 11. 11.  9.  8.  6.  7.  9.  1.  2.  5.
  3.  5.  3.  3.  2.  1.  0.  2.  0.  0.  1.],[1. 2. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 2.],[2. 0. 0. 0. 0. 0. 0. 1. 3. 1. 2. 1. 4. 0. 2. 3. 9. 2. 5. 4. 3. 4. 6. 0.
 4. 5. 5. 4. 1. 2. 2.],NULL,[ 1.  2.  2.  0.  0.  6.  0.  8. 11.  7. 12.  5.  6.  3.  8.  4.  8.  2.],NULL,[ 1.  0.  0.  1.  0.  0.  0.  1.  1.  0.  1.  1.  2.  4.  3.  8.  9. 13.
 15. 12. 12. 10. 15. 19. 23. 30. 19. 16. 21.  7.  7.  5.  7.  4.  3.  4.
  3.  3.  5.  4.  5.  3.  4.  2.],[1. 0. 2. 3. 0. 1. 0. 0. 2. 0. 0. 0. 0. 2. 0. 2. 2.],[2. 0. 0. 0. 0. 2. 0. 0. 0. 1. 0. 0. 2. 0. 2.],NULL,[ 1.  1.  0.  0.  0.  0.  0.  0.  0.  3.  0.  3.  1.  5.  4.  6.  9. 12.
  9.  7.  5.  3. 11.  4. 10.  5.  6.  7.  6.  6.  1.  5.  2.  4.  4.  5.
  6.  4.  2.  2.  2.  2.],[2. 0. 0. 4. 3. 0. 3. 1. 1. 2. 7. 7. 3. 7. 7. 6. 2. 1. 1. 1. 5. 7. 9. 7.
 2. 2.],[1. 0. 0. 1.]
f,Ku,hh,N,225.0,60.0,86.0,NULL,220.0,55.0,80.0,NULL,90.0,NULL,523.0,57.0,14.0,NULL,184.0,94.0,7.0
f,Ku,hh,snmin,1.0,-9.5,-10.0,NULL,-17.0,-14.5,-15.5,NULL,-16.0,NULL,-19.0,-17.5,-22.5,NULL,-25.5,-21.0,-30.0
f,Ku,hh,snmax,16.0,2.0,3.0,NULL,1.0,-2.5,0.5,NULL,-4.0,NULL,-0.5,-5.5,-8.0,NULL,-6.0,-10.5,-13.5
f,Ku,hh,countData,[ 2.  1.  3.  4.  4.  7.  8.  6. 12.  8.  4. 11.  7. 10. 10. 13.  8.  6.
 10. 15. 19. 10.  9. 13.  8.  8.  4.  2.  0.  2.  1.],[ 1.  0.  1.  0.  1.  1.  0.  2.  0.  1.  6.  2.  4.  9. 10.  5.  3.  6.
  2.  3.  0.  1.  0.  1.  1.],[ 1.  1.  0.  0.  0.  0.  1.  2.  1.  3.  7.  6.  8. 10.  3.  6.  5.  4.
  4.  4.  6.  2.  2.  5.  3.  1.  0.  1.],NULL,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  5.  1.  4.  2.  4.  4.  4.
  6. 10.  5.  9. 17. 11. 27. 12. 22. 17.  9. 17. 11.  9.  4.  3.  0.  1.
  2.  2.],[3. 0. 2. 1. 0. 0. 0. 0. 0. 1. 0. 0. 2. 4. 6. 7. 7. 3. 3. 7. 4. 2. 2. 1.],[2. 0. 0. 0. 0. 2. 3. 0. 1. 4. 0. 0. 2. 2. 3. 5. 5. 4. 4. 7. 2. 4. 3. 1.
 7. 4. 5. 4. 2. 2. 1. 0. 1.],NULL,[ 1.  1.  0.  0.  4.  0.  1.  1.  1.  2.  1.  5.  3.  8.  9. 11.  4.  4.
  7.  6.  6.  4.  9.  1.  1.],NULL,[ 1.  3.  0.  0.  1.  2.  1.  2.  0.  8.  8. 11. 16. 11. 25. 24. 24. 35.
 27. 27. 20. 27. 33. 41. 52. 33. 26.  9.  9. 11. 11. 10.  8.  3.  2.  0.
  1.  1.],[ 1.  0.  1.  2.  2.  0.  0.  0.  0.  0.  0.  0.  1.  4.  1.  6.  5.  7.
  4. 10.  7.  2.  2.  1.  1.],[1. 1. 0. 0. 0. 0. 0. 2. 1. 0. 0. 0. 0. 1. 0. 0. 0. 2. 1. 0. 1. 0. 2. 0.
 0. 0. 0. 0. 2.],NULL,[ 2.  0.  0.  0.  0.  0.  0.  2.  1.  0.  0.  0.  0.  0.  4.  4.  3.  1.
  0.  4.  4. 10. 11.  9. 12. 15. 17.  3.  8.  3. 13.  6. 16. 11. 11.  6.
  2.  3.  2.  1.],[ 2.  0.  1.  2.  1.  6.  2.  0.  2.  2.  6. 11. 12.  7.  6.  4.  1.  4.
  1.  3. 11. 10.],[2. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
f,S,vv,N,105.0,NULL,60.0,NULL,107.0,NULL,60.0,NULL,NULL,NULL,121.0,1.0,2.0,1.0,108.0,1.0,2.0
f,S,vv,snmin,-0.5,NULL,-17.0,NULL,-20.5,NULL,-22.5,NULL,NULL,NULL,-31.0,-21.5,-22.0,-24.5,-32.5,-28.5,-33.0
f,S,vv,snmax,16.5,NULL,-2.0,NULL,-5.0,NULL,-9.0,NULL,NULL,NULL,-9.5,-21.5,-22.0,-24.5,-21.5,-28.5,-33.0
f,S,vv,countData,[1. 0. 1. 2. 3. 2. 2. 2. 1. 3. 6. 5. 5. 9. 6. 9. 2. 1. 6. 7. 5. 8. 4. 6.
 3. 1. 2. 0. 0. 0. 0. 1. 1. 0. 1.],NULL,[1. 1. 0. 1. 0. 0. 2. 2. 1. 1. 1. 2. 2. 3. 1. 0. 2. 5. 1. 7. 7. 7. 4. 1.
 4. 2. 0. 1. 0. 0. 1.],NULL,[ 1.  3.  2.  0.  1.  2.  0.  3.  1.  0.  1.  1.  6. 10.  4.  7.  5.  5.
  9.  7.  3. 12.  7.  2.  4.  4.  3.  2.  1.  0.  0.  1.],NULL,[2. 3. 1. 2. 2. 2. 2. 0. 2. 0. 0. 4. 1. 4. 7. 5. 7. 6. 4. 2. 1. 1. 0. 1.
 0. 0. 0. 1.],NULL,NULL,NULL,[ 1.  1.  1.  0.  0.  0.  0.  2.  2.  0.  0.  2.  0.  2.  0.  0.  4.  3.
  3.  8.  5.  4. 15. 15. 18.  8.  6. 11.  5.  1.  2.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  2.],[1.],[2.],[1.],[ 1.  1.  1.  3.  0.  0.  2.  1.  2.  6.  4.  5.  7. 11. 12. 19. 10.  6.
  7.  6.  1.  2.  1.],[1.],[2.]
f,S,hv,N,71.0,NULL,55.0,NULL,106.0,NULL,59.0,NULL,NULL,NULL,116.0,1.0,2.0,1.0,86.0,1.0,2.0
f,S,hv,snmin,-23.5,NULL,-34.0,NULL,-35.5,NULL,-35.5,NULL,NULL,NULL,-39.0,-32.0,-35.0,-33.0,-41.0,-39.5,-43.0
f,S,hv,snmax,-2.0,NULL,-16.5,NULL,-15.0,NULL,-22.5,NULL,NULL,NULL,-23.0,-32.0,-35.0,-33.0,-29.0,-39.5,-43.0
f,S,hv,countData,[1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 2. 0. 1. 3. 5. 1. 3. 1. 4. 1. 1. 0. 0.
 2. 1. 2. 4. 9. 4. 3. 2. 1. 3. 2. 6. 3. 1. 1. 0. 0. 1. 0. 1.],NULL,[1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 3. 0. 0. 2. 3.
 2. 5. 1. 4. 7. 6. 5. 3. 2. 0. 1. 1.],NULL,[ 1.  1.  2.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  1.  1.  1.  2.  3.
  2.  5. 10.  6.  5. 10. 10.  7.  5.  4.  7.  7.  1.  2.  1.  3.  1.  2.
  0.  1.  0.  0.  0.  1.],NULL,[3. 0. 0. 0. 2. 1. 0. 0. 2. 1. 1. 0. 1. 4. 2. 4. 9. 6. 3. 3. 4. 3. 6. 1.
 2. 1.],NULL,NULL,NULL,[ 1.  1.  3.  1.  0.  0.  0.  0.  1.  2.  2.  3. 11.  5.  4. 11.  5.  6.
  5.  5.  7.  2. 12.  8.  4.  2.  4.  2.  0.  2.  5.  2.],[1.],[2.],[1.],[ 1.  0.  2.  4.  3.  6.  4.  5.  4.  6.  2.  1.  3.  4.  3. 10.  4.  4.
  7.  5.  2.  0.  4.  1.  1.],[1.],[2.]
f,S,hh,N,125.0,NULL,60.0,NULL,127.0,NULL,60.0,NULL,NULL,NULL,167.0,1.0,2.0,1.0,108.0,1.0,2.0
f,S,hh,snmin,-0.5,NULL,-19.0,NULL,-23.5,NULL,-25.5,NULL,NULL,NULL,-30.5,-21.5,-22.5,-24.0,-32.0,-30.5,-33.0
f,S,hh,snmax,16.0,NULL,-2.5,NULL,-5.5,NULL,-10.0,NULL,NULL,NULL,-9.5,-21.5,-22.5,-24.0,-21.5,-30.5,-33.0
f,S,hh,countData,[ 1.  1.  0.  1.  0.  6.  1.  1.  1.  4.  3.  6.  7.  7. 10.  7.  9.  7.
  5.  5.  6.  9.  6.  5.  4.  6.  4.  0.  0.  0.  0.  0.  1.  1.  1.],NULL,[1. 1. 1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 3. 1. 2. 3. 3. 3. 0. 1. 1. 2. 9. 5.
 7. 5. 4. 4. 0. 0. 0. 1. 0. 1.],NULL,[ 1.  2.  0.  0.  0.  0.  1.  2.  1.  2.  0.  0.  4.  1.  2.  5.  5. 10.
 14.  8.  8.  5.  5.  4.  7.  3.  9.  8.  5.  5.  2.  3.  3.  1.  0.  1.],NULL,[1. 3. 0. 0. 0. 1. 1. 0. 3. 1. 3. 0. 0. 1. 1. 3. 2. 3. 1. 9. 4. 3. 9. 2.
 3. 2. 1. 0. 2. 0. 0. 0. 1.],NULL,NULL,NULL,[ 1.  0.  1.  2.  1.  0.  0.  1.  0.  1.  2.  3.  1.  3.  1.  1.  5.  4.
  7.  9. 11. 11. 17. 12. 12. 10.  8.  4.  7.  2.  2.  4.  2.  0.  2.  5.
  2.  2.  3.  2.  1.  2.  3.],[1.],[2.],[1.],[ 2.  0.  0.  4.  2.  5.  5.  5.  8.  6.  7. 12. 11. 10.  6.  5.  6.  4.
  4.  1.  3.  2.],[1.],[2.]
f,X,vv,N,73.0,17.0,29.0,NULL,74.0,NULL,28.0,11.0,13.0,NULL,92.0,12.0,15.0,NULL,78.0,12.0,9.0
f,X,vv,snmin,2.0,-10.0,-10.0,NULL,-12.5,NULL,-14.0,-19.0,-16.5,NULL,-18.5,-21.0,-20.5,NULL,-24.5,-26.5,-30.5
f,X,vv,snmax,15.5,6.0,3.0,NULL,-1.0,NULL,-4.5,-7.5,-6.5,NULL,-6.0,-9.0,-5.5,NULL,-4.0,-15.0,-18.5
f,X,vv,countData,[2. 0. 1. 3. 3. 2. 2. 3. 4. 0. 5. 3. 3. 2. 4. 5. 3. 4. 0. 2. 4. 0. 5. 2.
 5. 2. 3. 1.],[1. 0. 0. 2. 0. 0. 1. 0. 1. 0. 0. 0. 0. 2. 0. 2. 1. 0. 1. 1. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 0. 0. 0. 0. 3.],[1. 0. 0. 0. 0. 0. 0. 1. 3. 3. 2. 3. 2. 2. 2. 3. 0. 0. 3. 3. 0. 0. 0. 0.
 0. 0. 0. 1.],NULL,[1. 0. 0. 2. 0. 1. 0. 2. 1. 3. 6. 6. 2. 6. 2. 3. 4. 7. 9. 3. 5. 3. 2. 5.
 1.],NULL,[3. 1. 1. 1. 2. 0. 2. 3. 2. 2. 2. 3. 2. 0. 1. 0. 0. 2. 1.],[1. 0. 0. 0. 0. 1. 0. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 2. 1.],[2. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 3. 1. 3. 0. 1. 0. 0. 0. 0. 1.],NULL,[ 2.  2.  1.  3.  2.  1.  2.  8.  0.  5.  6. 10. 11.  8.  9.  6.  6.  2.
  1.  4.  0.  2.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 2. 1. 0. 2. 0. 0. 1. 0. 0. 0. 0. 0. 2. 1. 1. 0. 0. 0.
 0. 1.],[2. 2. 0. 0. 0. 0. 2. 0. 0. 0. 0. 2. 0. 1. 1. 3. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 1.],NULL,[ 1.  0.  1.  0.  0.  0.  0.  3.  3.  1.  1.  2.  1.  2.  2.  8.  2.  7.
 13. 12.  8.  4.  1.  1.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 4. 1. 1. 1.
 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1.
 1.]
f,X,hv,N,9.0,NULL,NULL,NULL,69.0,NULL,20.0,NULL,45.0,NULL,120.0,12.0,7.0,NULL,71.0,49.0,4.0
f,X,hv,snmin,-5.5,NULL,NULL,NULL,-21.5,NULL,-21.0,NULL,-22.0,NULL,-24.0,-24.0,-27.0,NULL,-30.0,-33.0,-32.0
f,X,hv,snmax,3.5,NULL,NULL,NULL,-6.5,NULL,-9.0,NULL,-11.0,NULL,-12.0,-15.0,-19.5,NULL,-14.5,-15.5,-25.0
f,X,hv,countData,[2. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1.],NULL,NULL,NULL,[1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1. 1. 3. 1. 2. 2. 8. 6. 7. 7. 7. 6. 9.
 2. 1. 0. 1. 0. 1.],NULL,[2. 0. 0. 0. 0. 0. 1. 0. 1. 3. 1. 1. 0. 0. 1. 2. 1. 1. 1. 1. 0. 2. 0. 1.
 1.],NULL,[3. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 0. 0. 0. 6. 6. 7. 2. 9. 8. 1.],NULL,[ 2.  0.  2.  0.  1.  3.  1.  1.  3.  5.  7.  4. 10. 15. 12.  5.  8. 12.
 13.  8.  4.  1.  1.  1.  1.],[1. 1. 0. 0. 0. 0. 2. 0. 1. 0. 1. 2. 0. 0. 2. 0. 1. 0. 1.],[3. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 2.],NULL,[ 1.  0.  0.  0.  3.  0.  0.  2.  0.  1.  4.  1.  1.  4.  5.  5.  7.  7.
 13.  4.  3.  2.  1.  1.  2.  0.  1.  1.  1.  0.  0.  1.],[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  6.  3.  1.  2.
  0.  0.  0.  1.  3. 11. 10.  2.  2.  0.  1.  1.  0.  0.  1.  0.  0.  1.],[2. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
f,X,hh,N,117.0,52.0,36.0,NULL,114.0,48.0,30.0,NULL,55.0,NULL,316.0,53.0,17.0,NULL,82.0,52.0,11.0
f,X,hh,snmin,1.5,-9.0,-10.0,NULL,-15.0,-17.0,-16.0,NULL,-16.0,NULL,-20.5,-21.0,-21.0,NULL,-24.5,-25.5,-30.5
f,X,hh,snmax,14.5,5.0,3.0,NULL,-2.5,-5.0,-6.5,NULL,-6.0,NULL,-4.0,-10.5,-5.5,NULL,-4.0,-13.5,-16.0
f,X,hh,countData,[1. 2. 2. 4. 4. 6. 5. 2. 8. 3. 5. 3. 2. 3. 2. 5. 9. 5. 8. 9. 9. 8. 9. 1.
 0. 1. 1.],[1. 1. 2. 1. 0. 2. 1. 1. 4. 5. 7. 6. 5. 5. 2. 3. 0. 0. 1. 0. 0. 0. 3. 0.
 0. 0. 0. 0. 2.],[1. 1. 0. 0. 0. 0. 0. 1. 2. 5. 3. 6. 4. 5. 2. 2. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 1.],NULL,[ 1.  0.  0.  0.  0.  0.  0.  0.  4.  0.  6.  7.  2. 14. 16. 10. 15.  7.
  4.  5.  6.  9.  5.  1.  1.  0.  1.],[1. 1. 0. 3. 0. 0. 0. 0. 1. 1. 2. 4. 4. 7. 7. 8. 2. 3. 0. 1. 2. 0. 0. 0.
 1.],[2. 0. 0. 0. 0. 0. 0. 1. 3. 3. 1. 4. 0. 1. 3. 2. 4. 2. 3. 1.],NULL,[ 2.  0.  0.  1.  1.  1.  1.  4.  1.  0.  1.  4.  7.  2.  3.  1.  0.  1.
 10. 11.  4.],NULL,[ 2.  1.  3.  2.  3.  2.  3.  9.  5.  5.  5. 17. 18. 28. 17. 19. 12. 22.
